Date,"System 0-A
(纯规则 S4)","System 1
(纯ML)","System 4
(ML+ATR+BBL+TOCE)","System 5
(完整ARMS)","MA均线交叉
(5/20)",B&H
2023-07-25,377108.08106106037,1073363.601723511,1074311.635725538,1064808.234275258,2195075.7737517334,1553491.0450369702
2023-07-26,366026.4305128579,1063913.9557800659,1063262.141366606,1063385.5873599846,2154265.9195230654,1547761.7853863533
2023-07-27,366596.4300384093,1062626.4160339613,1057718.1044105482,1063562.9453291239,2134821.0065027853,1538124.920229837
2023-07-28,362541.9106115521,1070002.387822218,1054649.15372197,1065857.2504768956,2119277.2535761334,1561209.305524998
2023-07-31,364211.10517493763,1063098.5753073934,1048242.1563502543,1067511.3072895745,2077504.2824667327,1569334.7944443063
2023-08-01,366802.62758520286,1067945.8971632465,1050658.597485259,1065982.1742869583,2093848.275701945,1567106.7349375575
2023-08-02,359150.0612057907,1067731.7133156995,1048313.64436419,1067232.6073590817,2074998.8388400842,1562140.4489012337
2023-08-03,357873.7855792263,1065452.4769370463,1047462.8039512236,1065120.9275308212,2150463.3675877578,1567050.2280825663
2023-08-04,375976.25964027294,1063545.9663418576,1056322.2315369502,1061973.0101282261,2172011.027202252,1570319.6993030969
2023-08-07,379303.2248505553,1061390.71773856,1064525.10264956,1061778.3676339944,2145344.3925124845,1554924.5766733265
2023-08-08,368623.9522901746,1058362.2748853243,1056764.3822085322,1060325.601445087,2173861.313112136,1549568.7170760343
2023-08-09,348375.6736441838,1044679.8694578254,1031358.8988674249,1058124.4147896376,2154403.433541019,1536504.0882920919
2023-08-10,343914.0962745197,1044999.8765339296,1025605.3028032632,1054382.6447699463,2165225.618303559,1538649.6696988111
2023-08-11,331042.88084776374,1037011.6895030843,1020101.9518318785,1047266.5216853837,2117904.908369168,1511236.5236741304
2023-08-14,333350.8161039239,1039731.1272985724,1024394.5399843225,1046637.9185531669,2108117.2623471627,1512689.1286079108
2023-08-15,338168.1825666041,1036463.587377475,1023200.7984577749,1046774.5782738138,2158670.6670161174,1506060.8459788992
2023-08-16,328420.95350594894,1035050.0358362008,1016870.9422067469,1036243.7388071634,2125595.984358296,1491228.7512649621
2023-08-17,333038.14282373566,1043564.2302502242,1018666.419523429,1035877.2894124229,2112670.6794127207,1508598.477943487
2023-08-18,321973.5448956512,1042422.633221971,1014807.6822765601,1021559.7330279987,2088929.8079620593,1482861.3303971621
2023-08-21,319900.28185382375,1041064.7712459094,1013811.1317983206,1020506.7998419069,2012362.2643007445,1466093.0133151254
2023-08-22,320997.6572210009,1043911.3202991285,1018440.6676461849,1025817.7977137088,2034791.9665098754,1477868.3559829392
2023-08-23,323935.55946451117,1038186.5263999958,1026803.717802933,1031579.4406422101,2077452.9438676524,1451557.306995528
2023-08-24,339284.61381820915,1044814.274064023,1032969.6204947204,1033149.158777282,2109220.227551231,1458776.7695760885
2023-08-25,347146.73575680493,1028048.2167581059,1040583.0093172325,1031505.7204552923,2126506.410801791,1441789.0102805372
2023-08-28,358276.9356182089,1032204.3871601459,1050514.8384932014,1045365.9582638012,2158672.847769384,1458948.7157528573
2023-08-29,350165.04588492756,1050963.6268269543,1045497.7227720813,1042453.4717660142,2246926.5716661448,1489064.0297118782
2023-08-30,344437.49967137456,1050963.6268269543,1041075.0733153451,1040405.8921206691,2233425.094827914,1494126.4241757412
2023-08-31,350006.0744987474,1050622.6058702737,1043634.5877417608,1036651.6111381451,2244935.191845165,1486315.6717110272
2023-09-01,349567.6872038898,1053410.6387532689,1043413.6556742681,1039432.2020984032,2273226.4580419147,1496722.4570299762
2023-09-04,362754.51819512766,1054351.2370383868,1053524.6659969927,1044271.7648155253,2345353.258060721,1525807.7945919312
2023-09-05,355883.99446270644,1054092.8030456104,1048221.8307260252,1038413.0724476314,2272897.9580026576,1512187.5306047217
2023-09-06,349946.58707382355,1056427.984513014,1047240.983044442,1038339.6403410479,2204553.687678402,1505761.142111408
2023-09-07,354401.9302196682,1054291.5359541175,1051141.6459537095,1037389.5887192764,2228421.6717470735,1481783.9877491454
2023-09-08,349425.41531042894,1054298.8971961197,1045805.7690200356,1038626.5717665632,2207864.1226840382,1476903.4725048293
2023-09-11,340609.99148740567,1052292.466600122,1041256.8754235728,1036992.6132467875,2158370.117563146,1493082.5640007565
2023-09-12,347354.70521312964,1050944.1883697715,1044993.3009546738,1035742.2949777732,2191958.7233708524,1494487.9437377749
2023-09-13,358130.1666722009,1052866.8860994442,1050114.284712368,1030640.2355640336,2212598.7118762857,1484148.3675536367
2023-09-14,350919.31517904036,1052999.3722550066,1056905.2060890584,1038815.7494518663,2225686.967592622,1475777.25871928
2023-09-15,355293.42202034633,1051916.1892157416,1070948.3328619506,1046783.8697476529,2285005.2549378155,1478229.9521613156
2023-09-18,347760.09682804154,1051808.1983862708,1062857.0763058967,1044962.9745996064,2236934.315644658,1483804.3691719654
2023-09-19,351879.4221374343,1052445.171858533,1063785.234307745,1040463.1367753057,2214923.846413797,1474657.1550035258
2023-09-20,349508.24170952116,1051575.9504242502,1065295.2845230773,1044248.0814995711,2237281.7827105387,1465978.9829156036
2023-09-21,353505.82866401505,1046369.2989626968,1071932.0784698902,1042255.1135185234,2289955.850261591,1455774.7588373618
2023-09-22,359140.1121551343,1045192.7014534684,1035072.8462787588,1034958.8347395344,2119752.181238062,1478741.4375450127
2023-09-25,361238.8519699742,1043346.3337544624,1031195.5417852496,1036836.4776077486,2137659.8245696174,1468230.1480806193
2023-09-26,353230.83410491294,1042393.7449855903,1027704.864787698,1035231.7986944054,2077198.2760469755,1460758.5771913088
2023-09-27,355610.54219858017,1045027.50962352,1029560.3157276858,1032932.3322366689,2131507.4538405812,1467746.136535319
2023-09-28,358085.71179479104,1047482.2313016221,1026443.2661500844,1036136.4899273177,2138083.5412523653,1473954.27837705
2023-10-09,352682.1178948436,1044460.968174177,1011353.6401396606,1030638.8250288351,2123207.6483590533,1467114.971179846
2023-10-10,362468.7934118636,1061476.746128791,1030097.1085711297,1032326.6114879661,2162580.3288604403,1463267.5435453325
2023-10-11,362623.32842850557,1068427.838273074,1035570.0631226391,1032846.8510435009,2188441.3802533383,1470776.9910256008
2023-10-12,355571.1930112266,1067410.0686300297,1029148.2733063941,1032640.9855532283,2165631.234938809,1479353.6814726228
2023-10-13,351833.5571531843,1063685.8003837864,1024880.0385976923,1031237.8462925745,2153628.240193132,1464610.7757959838
2023-10-16,352076.0391296967,1061400.8461316864,1022561.3390482583,1028842.8026236267,2169495.9152784008,1452576.5339226979
2023-10-17,349670.0202958485,1064810.3496520936,1028295.0740688719,1023799.1478609466,2188375.1863745516,1453739.9439938536
2023-10-18,350279.3437824969,1064814.2242998371,1030846.3025478115,1027499.66056407,2160352.9629894113,1431157.8967588756
2023-10-19,349046.89714820863,1058522.9386345777,1028239.874253881,1022243.1894170189,2105398.573851358,1413010.5493447243
2023-10-20,345060.1580310055,1035925.5593852913,1013751.6084935307,1024472.6003222659,2024645.5661123774,1402568.3464227384
2023-10-23,330142.37492135144,1032658.1160530507,991921.329810884,1022470.9945345958,1969678.797330874,1376180.3174056741
2023-10-24,329873.6061093168,1031495.2102139177,992988.2595333011,1022470.4523027472,2029338.0151131516,1393397.3055960832
2023-10-25,327724.6489269678,1031287.6442762896,994488.7308515501,1022266.3025672488,2035378.1608878246,1406941.429660642
2023-10-26,323946.0948295072,1038140.1744131816,990868.4250516366,1019912.1666882976,2017327.9744553126,1410338.599824859
2023-10-27,325771.23725733574,1039189.8915955008,990343.0994753607,1019760.2085033158,2039388.5386543523,1430886.4998735667
2023-10-30,324926.81369022,1036556.523122794,989335.683659251,1019463.3062686973,2023678.5137770318,1442714.1714985915
2023-10-31,324956.78474352113,1036008.7108191766,989244.9469323236,1019474.1763268333,2008521.9680186508,1439235.4923913102
2023-11-01,323177.2083698231,1036380.7187511994,987840.5726263357,1019825.1926918551,2074458.8014117838,1442901.9471126553
2023-11-02,325892.4738207627,1035319.6977900397,988276.6777026415,1019222.736292997,2070917.7254730775,1432537.379675877
2023-11-03,328295.2840029298,1038372.0349776343,1001195.9887878284,1037507.4192512905,2052621.5939402662,1448109.3790207354
2023-11-06,332895.31983074866,1045024.1139920321,1009396.4090331165,1043792.5695945313,2089571.2378018391,1469875.7585417482
2023-11-07,340556.48358136177,1043476.6457389161,1014774.8100237588,1044968.6620367183,2088769.7960751203,1474191.4175929606
2023-11-08,336938.3231810398,1032025.3302565023,1008286.0957346811,1042333.720136979,2098756.664738174,1467767.0389188107
2023-11-09,326781.34373924887,1011888.9947601256,982551.9752623136,1038447.3806453747,1990952.4471599916,1463303.8362014464
2023-11-10,331211.54565541545,1009208.826025226,980630.2335820041,1037127.8424043168,1953136.303655258,1457951.763465283
2023-11-13,331059.54582612583,1017041.6472135697,982083.0843520702,1047588.4517796707,1966196.9568686634,1465615.2879905645
2023-11-14,338356.2875943121,1016163.1947335857,985452.4563154003,1046024.3500273745,1985349.2947867361,1468853.4231091533
2023-11-15,337282.0101862174,1013205.7479110737,985884.9352194071,1049044.6167243961,1988067.3312506771,1479519.43425157
2023-11-16,333887.4141781488,1012979.9219642882,981812.7134763936,1048964.2940598552,2030602.3331067292,1467479.6995059478
2023-11-17,338692.5260800042,1012879.2969473897,987070.430433234,1049435.2956321617,2079440.8685022644,1473374.316278027
2023-11-20,347978.21576614253,1020162.8094584879,999673.1764807394,1057508.475730901,2143696.4020495643,1494237.5705558362
2023-11-21,340519.0986587549,1019830.5431205116,997451.2157776005,1053818.695499852,2072285.0380414783,1489022.2970312801
2023-11-22,333869.50043253874,1016252.2384509534,998359.8606604586,1059706.5880039718,2103979.8186081755,1477562.5201553556
2023-11-23,338292.0273763252,1019547.8526965665,1005411.9824578138,1058329.9634308473,2121809.9352329304,1489746.6156254197
2023-11-24,331598.4403618801,1014364.6557172707,999160.0465416365,1050703.7972935315,2111469.9723216207,1476806.2262616667
2023-11-27,334342.9026834559,1012788.4378235753,1006748.0645156567,1045585.926681065,2076335.3573754344,1468473.1074223346
2023-11-28,333776.73503191344,1015298.1015062124,1014616.8407137172,1047934.9803754649,2083894.281642996,1474127.586309622
2023-11-29,336418.439510725,1016657.5345408926,1009265.0516457844,1050810.0014155007,2047338.342622212,1464088.2590339899
2023-11-30,337071.0156378017,1016302.3166140034,1002538.5098212451,1050050.0918088662,1991034.9664414038,1461141.4957508894
2023-12-01,345522.5207828257,1012310.5180087985,1010579.4140883586,1052460.0670607665,2002647.8411904552,1468646.47542827
2023-12-04,343970.1975319307,1006086.3068454004,1011911.2252419386,1053955.6016452513,1986545.8803311659,1467330.515904268
2023-12-05,342014.99492496165,998263.6863176126,1005816.4788670414,1052337.9247339123,1957663.131121513,1447805.1580820505
2023-12-06,344765.79558863025,997133.5161902242,1008363.0292255564,1052925.8829719804,1960841.4164889285,1452687.4595663345
2023-12-07,336933.0351243549,996888.3311051477,1003297.5500554235,1050738.6572696776,1964452.2060844242,1446971.6047187466
2023-12-08,325049.50505806366,993572.6106568441,994308.1978627065,1043400.7276985563,1922058.1771532532,1444485.4473303745
2023-12-11,329878.8246017669,999283.7904948686,993712.2074636872,1040428.7636773766,1973875.2723084695,1453542.5042371133
2023-12-12,330541.2156903929,1009047.1105230585,994234.3155051732,1048988.5208211755,1996716.9834172851,1463167.4772254683
2023-12-13,330321.4455689,1009213.6034204852,994958.7431868649,1051759.6059773224,1969585.620664509,1444316.6153570535
2023-12-14,325971.28710373014,1007487.7861962117,994593.8784152648,1046742.8296446785,1957115.9020479638,1439390.3574640872
2023-12-15,324001.6297935616,1009006.283557681,988166.7067961978,1042612.9621667705,1945360.4065570582,1433762.982149266
2023-12-18,320136.2217082363,998382.1021712146,979523.4760617907,1039571.601185689,1927415.0912277654,1415532.7444631455
2023-12-19,317230.1896423512,1000279.9135457327,981812.5056700452,1041212.8243938116,1931738.6247897623,1416884.843593042
2023-12-20,311554.8926450967,996333.7602815619,975673.9568296521,1038654.6082999826,1878378.4942778042,1398423.6189123474
2023-12-21,313061.65583268885,996490.0349809407,974797.3516952792,1037667.5888224965,1896000.2885593737,1413261.6249280847
2023-12-22,307607.7467871719,994551.4651624027,968143.6968302632,1036660.4396833422,1878795.845175237,1405095.6744326996
2023-12-25,310231.838264611,990845.2815727637,971792.7530394077,1037885.4403700541,1889389.9780186808,1406729.9615269785
2023-12-26,303750.11009564076,984357.2570277852,962000.3386744438,1034193.5765030116,1856349.3669409535,1388768.3391775868
2023-12-27,312786.4769961799,989168.2232491527,962536.1061897946,1036082.6770503217,1845931.1231937555,1398509.4564713894
2023-12-28,321032.49272540066,994724.3166527656,961200.7793471249,1034814.4968382311,1867262.8565794851,1425541.112094338
2023-12-29,332908.0058256955,994621.8412726377,961101.7575240993,1035510.0996529162,1920939.371395877,1443347.2158993764
